日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2013/5/27,'002230,科大讯飞,41.42,42.38,41.22,41.6,40.96,0.46,1.123,1.7658,6676921,278276086,19404975918,15661559584
2013/5/24,'002230,科大讯飞,40.96,41.28,39.8,39.8,39.69,1.27,3.1998,1.8318,6926488,281197790.8,19189469184,15487626281
2013/5/23,'002230,科大讯飞,39.69,41.6,39.69,40.16,40.15,-0.46,-1.1457,2.3425,8857301,360319360,18594483201,15007419118
2013/5/22,'002230,科大讯飞,40.15,41.27,39.89,41.16,41.3,-1.15,-2.7845,2.2502,8508381,344158440.7,18809989935,15181352421
2013/5/21,'002230,科大讯飞,41.3,41.43,39.56,39.7,39.7,1.6,4.0302,3.3149,12534037,511182838.3,19348756770,15616185679
2013/5/20,'002230,科大讯飞,39.7,40.19,38.22,39,39.15,0.55,1.4049,2.527,9554959,377039480.8,18599168130,15011200277
2013/5/17,'002230,科大讯飞,39.15,39.23,38.1,38.5,38.82,0.33,0.8501,1.4913,5638702,218518304.9,18341497035,14803236545
2013/5/16,'002230,科大讯飞,38.82,40.51,38.38,39.91,39.91,-1.09,-2.7311,2.5194,9526238,373146584.8,18186894378,14678458306
2013/5/15,'002230,科大讯飞,39.91,39.91,38.6,39,38.82,1.09,2.8078,1.5882,6005073,235967285.6,18697551639,15090604611
2013/5/14,'002230,科大讯飞,38.82,39.68,38.5,39.22,39.4,-0.58,-1.4721,1.2334,4663776,181605274.9,18186894378,14678458306
2013/5/13,'002230,科大讯飞,39.4,39.68,38.51,39,39.1,0.3,0.7673,1.3304,5030265,196766492,18458620260,14897765514
2013/5/10,'002230,科大讯飞,39.1,39.99,38.65,39.99,40.23,-1.13,-2.8088,1.753,6628308,259810969.4,18318072390,14784330752
2013/5/9,'002230,科大讯飞,40.23,40.64,38.9,39.65,39.51,0.72,1.8223,2.3974,9064861,360194178.3,18847469367,15211601692
2013/5/8,'002230,科大讯飞,39.51,40.95,39.25,39.55,39.89,-0.38,-0.9526,2.3568,8911451,356006911.8,18510154479,14939358261
2013/5/7,'002230,科大讯飞,39.89,41.2,39.19,39.21,39,0.89,2.2821,3.8647,14613043,586179690.8,18688181781,15083042294
2013/5/6,'002230,科大讯飞,39,39.1,37.33,38.25,37.83,1.17,3.0928,2.3253,8792324,337798339.2,18271223100,14746519164
2013/5/3,'002230,科大讯飞,37.83,39.11,37.6,38.27,37.78,0.05,0.1323,2.4515,9269393,356681096.8,17723086407,14304123589
2013/5/2,'002230,科大讯飞,37.78,38.59,37.2,37.45,37.45,0.33,0.8812,1.425,5388216,205100719.8,17699661762,14285217795
2013/4/26,'002230,科大讯飞,37.45,38.76,37.3,38.03,38,-0.55,-1.4474,1.1043,4175650,158588541.3,17545059105,14160439556
2013/4/25,'002230,科大讯飞,38,39.16,37.94,38.8,39,-1,-2.5641,2.1453,8111834,312434734.5,17802730200,14368403288
2013/4/24,'002230,科大讯飞,39,39.19,36.07,36.66,37.1,1.9,5.1213,2.6244,9923318,378692487.8,18271223100,14746519164
2013/4/23,'002230,科大讯飞,37.1,38.54,36,38.49,37.97,-0.87,-2.2913,2.327,8798596,326220695.2,17381086590,14028099000
2013/4/22,'002230,科大讯飞,37.97,38.26,36.83,37,37,0.97,2.6216,1.8449,6975977,263091407.1,14357059812,14357059812
2013/4/19,'002230,科大讯飞,37,37.18,36.5,36.7,36.8,0.2,0.5435,1.6892,6387129,235561713.5,13990287412,13990287412
2013/4/18,'002230,科大讯飞,36.8,37.41,36.71,37.08,37.1,-0.3,-0.8086,1.0713,4050770,150155425.2,13914664237,13914664237
2013/4/17,'002230,科大讯飞,37.1,37.28,36.11,36.28,36.29,0.81,2.232,1.2967,4903030,180422835.4,14028099000,14028099000
2013/4/16,'002230,科大讯飞,36.29,36.29,34.81,34.81,35.3,0.99,2.8045,1.0916,4127357,147896613.3,13721825140,13721825140
2013/4/15,'002230,科大讯飞,35.3,35.58,34.69,35.15,35.41,-0.11,-0.3106,0.6224,2353339,82900968.86,13347490423,13347490423
2013/4/12,'002230,科大讯飞,35.41,36.32,35.4,35.79,35.57,-0.16,-0.4498,0.9479,3583985,128641559.2,13389083169,13389083169
2013/4/11,'002230,科大讯飞,35.57,36.99,35.4,36.99,36.7,-1.13,-3.079,1.3482,5097596,182990902.8,13449581709,13449581709
2013/4/10,'002230,科大讯飞,36.7,37.42,36.13,37.3,37.9,-1.2,-3.1662,2.3082,8727488,320834082.3,13876852649,13876852649
2013/4/9,'002230,科大讯飞,37.9,38.15,37.4,37.52,37.7,0.2,0.5305,1.5031,5683537,214752443.7,14330591700,14330591700
2013/4/8,'002230,科大讯飞,37.7,38.4,34.21,34.56,35.25,2.45,6.9504,2.3021,8704440,320499466.6,14254968525,14254968525
2013/4/3,'002230,科大讯飞,35.25,35.6,34.13,34.98,34.42,0.83,2.4114,1.1203,4236026,147848546.5,13328584629,13328584629
2013/4/2,'002230,科大讯飞,34.42,36.19,34.35,35.6,35.79,-1.37,-3.8279,1.5396,5821492,204287339.2,13014748452,13014748452
2013/4/1,'002230,科大讯飞,35.79,36.84,35.56,36,36.07,-0.28,-0.7763,1.0704,4047428,146535590.4,13532767202,13532767202
2013/3/29,'002230,科大讯飞,36.07,36.5,34.36,35.48,34.93,1.14,3.2637,1.5452,5842749,209935495.1,13638639647,13638639647
2013/3/28,'002230,科大讯飞,34.93,36.4,34.8,36.4,36.54,-1.61,-4.4061,1.3614,5147491,182525592.1,13207587549,13207587549
2013/3/27,'002230,科大讯飞,36.54,37.05,36,36.15,36,0.54,1.5,1.9437,7349282,269904570.5,13816354109,13816354109
2013/3/26,'002230,科大讯飞,36,36.23,34.6,35.35,35.5,0.5,1.4085,1.5601,5898944,209494435.5,13612171536,13612171536
2013/3/25,'002230,科大讯飞,35.5,35.56,33.9,34.31,34.34,1.16,3.378,1.8536,7008636,245241952.9,13423113598,13423113598
2013/3/22,'002230,科大讯飞,34.34,35.3,33.97,34.7,34.31,0.03,0.0874,1.1021,4167059,144897309.9,12984499182,12984499182
2013/3/21,'002230,科大讯飞,34.31,34.88,33.62,34,33.85,0.46,1.3589,1.4374,5434969,186004915,12973155706,12973155706
2013/3/20,'002230,科大讯飞,33.85,33.97,32.55,32.63,32.6,1.25,3.8344,1.3238,5005397,166760181,12799222403,12799222403
2013/3/19,'002230,科大讯飞,32.6,32.68,31.9,31.9,31.9,0.7,2.1944,0.8529,3225007,104351666.3,12326577558,12326577558
2013/3/18,'002230,科大讯飞,31.9,32.66,31.82,32.4,32.4,-0.5,-1.5432,0.7401,2798446,89966713.55,12061896444,12061896444
2013/3/15,'002230,科大讯飞,32.4,33.33,32.28,32.33,32.22,0.18,0.5587,1.4984,5665652,186127751.8,12250954382,12250954382
2013/3/14,'002230,科大讯飞,32.22,32.62,32,32.03,32.02,0.2,0.6246,0.6679,2525323,81662144.52,12182893525,12182893525
2013/3/13,'002230,科大讯飞,32.02,32.35,31.33,32.35,32.75,-0.73,-2.229,1.2188,4608470,146924590.1,12107270350,12107270350
2013/3/12,'002230,科大讯飞,32.75,34.35,31.8,33.94,34,-1.25,-3.6765,1.8053,6825944,223023847.5,12383294939,12383294939
2013/3/11,'002230,科大讯飞,34,34.75,33.59,33.7,33.95,0.05,0.1473,0.8355,3159077,108118004.6,12855939784,12855939784
2013/3/8,'002230,科大讯飞,33.95,35.39,33.8,35.21,35.43,-1.48,-4.1773,1.3898,5255028,180519636.2,12837033990,12837033990
2013/3/7,'002230,科大讯飞,35.43,36.35,35,35.25,35.17,0.26,0.7393,2.3276,8800907,314724520.8,13396645487,13396645487
2013/3/6,'002230,科大讯飞,35.17,35.68,34.19,35.1,34.15,1.02,2.9868,1.8619,7040148,246088431.9,13298335359,13298335359
2013/3/5,'002230,科大讯飞,34.15,34.15,32.95,33.33,33.09,1.06,3.2034,1.1137,4211003,141237001.5,12912657165,12912657165
2013/3/4,'002230,科大讯飞,33.09,35.08,32.82,34.25,34.66,-1.57,-4.5297,1.649,6235255,211103557.5,12511854337,12511854337
2013/3/1,'002230,科大讯飞,34.66,35.09,33.4,33.74,33.76,0.9,2.6659,1.6496,6237288,215611378.4,13105496262,13105496262
2013/2/28,'002230,科大讯飞,33.76,33.77,32.7,32.79,32.78,0.98,2.9896,0.9946,3760637,125622640.6,12765191974,12765191974
2013/2/27,'002230,科大讯飞,32.78,33.78,32.42,33.03,32.98,-0.2,-0.6064,1.1601,4386587,144403680.4,12394638415,12394638415
2013/2/26,'002230,科大讯飞,32.98,34.37,32.7,33.09,33.17,-0.19,-0.5728,1.3173,4981000,167133116.1,12470261591,12470261591
2013/2/25,'002230,科大讯飞,33.17,33.98,32.53,33.58,33.3,-0.13,-0.3904,1.3763,5204003,172531875,12542103607,12542103607
2013/2/22,'002230,科大讯飞,33.3,35.09,33.07,34.4,34.5,-1.2,-3.4783,1.8512,6999597,237793734.9,12591258671,12591258671
2013/2/21,'002230,科大讯飞,34.5,35.5,33.56,33.9,34.36,0.14,0.4075,2.0417,7719933,266045196.8,13044997722,13044997722
2013/2/20,'002230,科大讯飞,34.36,34.55,33.01,33.9,33.9,0.46,1.3569,1.9175,7250385,245917511.2,12992061499,12992061499
2013/2/19,'002230,科大讯飞,33.9,35.29,33.77,34.98,35,-1.1,-3.1429,1.8794,7106366,243987602.3,12818128196,12818128196
2013/2/18,'002230,科大讯飞,35,35.42,34.5,35.03,34.9,0.1,0.2865,2.009,7596238,265335688.8,13234055660,13234055660
2013/2/8,'002230,科大讯飞,34.9,35.49,32.78,33,33.17,1.73,5.2156,4.3088,16292153,563797510.7,13196244072,13196244072
2013/2/7,'002230,科大讯飞,33.17,33.17,29.9,30.06,30.15,3.02,10.0166,4.9332,18653074,609704299.3,12542103607,12542103607
2013/2/6,'002230,科大讯飞,30.15,30.68,29.5,30.05,29.84,0.31,1.0389,2.3116,8740674,264246635.1,11400193661,11400193661
2013/2/5,'002230,科大讯飞,29.84,31.2,28.65,29.1,28.4,1.44,5.0704,4.5454,17186852,513801645.9,11282977740,11282977740
2013/2/4,'002230,科大讯飞,28.4,29.97,28.33,29.36,29.25,-0.85,-2.906,1.1498,4347396,125366542.4,10738490878,10738490878
2013/2/1,'002230,科大讯飞,29.25,29.36,28.25,28.41,28.34,0.91,3.211,1.1692,4420982,128347129.2,11059889373,11059889373
2013/1/31,'002230,科大讯飞,28.34,28.8,27.8,28.55,28.55,-0.21,-0.7356,0.8666,3276929,92515918.24,10715803926,10715803926
2013/1/30,'002230,科大讯飞,28.55,29.54,28.2,29.5,29.18,-0.63,-2.159,1.623,6136852,176313144.5,10795208260,10795208260
2013/1/29,'002230,科大讯飞,29.18,29.89,28.7,29.86,29.8,-0.62,-2.0805,1.6726,6324490,183859730.6,11033421262,11033421262
2013/1/28,'002230,科大讯飞,29.8,30.19,28.97,28.97,28.97,0.83,2.865,0.8239,3115300,92678088.61,11267853105,11267853105
2013/1/25,'002230,科大讯飞,28.97,29.45,28.57,28.78,29,-0.03,-0.1034,0.4133,1562904,45331979.75,10954016928,10954016928
2013/1/24,'002230,科大讯飞,29,29.64,28.15,29.59,29.6,-0.6,-2.027,1.4495,5480808,159094030.9,10965360404,10965360404
2013/1/23,'002230,科大讯飞,29.6,29.8,29.05,29.55,29.8,-0.2,-0.6711,0.8797,3326120,97662187.55,11192229930,11192229930
2013/1/22,'002230,科大讯飞,29.8,30.24,29.37,30.03,30.11,-0.31,-1.0296,1.2776,4830624,143324566.7,11267853105,11267853105
2013/1/21,'002230,科大讯飞,30.11,30.68,29.8,30.27,30.27,-0.16,-0.5286,1.0205,3858575,116869314.4,11385069026,11385069026
2013/1/18,'002230,科大讯飞,30.27,30.5,29.83,30.32,30.24,0.03,0.0992,1.2817,4846286,145784259.7,11445567567,11445567567
2013/1/17,'002230,科大讯飞,30.24,31.24,30.11,31.2,31.24,-1,-3.201,1.4484,5476710,166965079,11434224090,11434224090
2013/1/16,'002230,科大讯飞,31.24,31.63,30.45,30.88,30.88,0.36,1.1658,1.7287,6536312,204261774.6,11812339966,11812339966
2013/1/15,'002230,科大讯飞,30.88,31.4,29.92,30.21,30.2,0.68,2.2517,1.7721,6700531,205041484,11676218251,11676218251
2013/1/14,'002230,科大讯飞,30.2,30.52,28.9,29,29.4,0.8,2.7211,1.2567,4751799,142176819,11419099455,11419099455
2013/1/11,'002230,科大讯飞,29.4,30.48,29.36,30.3,30.15,-0.75,-2.4876,0.9919,3750685,112464327.9,11116606754,11116606754
2013/1/10,'002230,科大讯飞,30.15,30.52,29.9,30.36,30.58,-0.43,-1.4061,0.7438,2812421,85087755.92,11400193661,11400193661
2013/1/9,'002230,科大讯飞,30.58,31.2,29.68,30.22,29.86,0.72,2.4113,1.8569,7021124,213703167.6,11562783488,11562783488
2013/1/8,'002230,科大讯飞,29.86,30.53,28.9,29,28.9,0.96,3.3218,1.597,6038634,180614357.7,11290540057,11290540057
2013/1/7,'002230,科大讯飞,28.9,29.19,27.99,28.67,28.76,0.14,0.4868,1.4482,5475707,157098366.4,10927548816,10927548816
2013/1/4,'002230,科大讯飞,28.76,30.5,28.55,30.4,30.3,-1.54,-5.0825,1.5124,5718760,166106574.6,10874612594,10874612594
2012/12/31,'002230,科大讯飞,30.3,30.6,29.7,30,29.66,0.64,2.1578,1.7177,6494748,196158280.5,11456911043,11456911043
2012/12/28,'002230,科大讯飞,29.66,29.67,29,29.1,29.15,0.51,1.7496,1.3057,4937118,144979467.6,11214916882,11214916882
2012/12/27,'002230,科大讯飞,29.15,29.4,28.54,28.61,28.79,0.36,1.2504,1.5692,5933565,172323878.5,11022077785,11022077785
2012/12/26,'002230,科大讯飞,28.79,28.85,28,28.39,28.43,0.36,1.2663,1.5096,5708000,162732565.4,10885956070,10885956070
2012/12/25,'002230,科大讯飞,28.43,28.97,28.11,28.2,28.42,0.01,0.0352,1.1168,4222704,120154830.1,10749834355,10749834355
2012/12/24,'002230,科大讯飞,28.42,28.71,27.54,27.73,27.73,0.69,2.4883,1.0997,4158317,118307618.9,10746053196,10746053196
2012/12/21,'002230,科大讯飞,27.73,28,26.9,27,26.99,0.74,2.7418,1.2558,4748392,131340496.4,10485153242,10485153242
2012/12/20,'002230,科大讯飞,26.99,27.4,26.72,26.99,27.14,-0.15,-0.5527,0.7997,3023681,81778614.83,10205347493,10205347493
2012/12/19,'002230,科大讯飞,27.14,27.28,25.5,25.7,25.7,1.44,5.6031,1.4968,5659646,150662688.5,10262064875,10262064875
2012/12/18,'002230,科大讯飞,25.7,26.14,25.6,25.88,26.2,-0.5,-1.9084,0.6944,2625691,67775583.13,9717578013,9717578013
2012/12/17,'002230,科大讯飞,26.2,26.73,24.2,26.7,26.72,-0.52,-1.9461,2.1501,8129909,208024657.4,9906635951,9906635951
2012/12/14,'002230,科大讯飞,26.72,27.2,25.56,25.6,25.73,0.99,3.8476,1.1307,4275522,113483152.5,10103256207,10103256207
2012/12/13,'002230,科大讯飞,25.73,25.77,24.92,25.45,25.4,0.33,1.2992,0.6582,2488919,62983283.22,9728921489,9728921489
2012/12/12,'002230,科大讯飞,25.4,26.05,25.21,26,26,-0.6,-2.3077,0.6085,2300872,58826598.5,9604143250,9604143250
2012/12/11,'002230,科大讯飞,26,26.85,25.8,26.62,26.59,-0.59,-2.2189,0.5917,2237128,58737157.91,9831012776,9831012776
2012/12/10,'002230,科大讯飞,26.59,27.2,26.2,26.21,26.28,0.31,1.1796,0.8115,3068487,82334188.17,10054101143,10054101143
2012/12/7,'002230,科大讯飞,26.28,26.5,25.8,25.91,26.12,0.16,0.6126,0.5764,2179516,57161456.77,9936885221,9936885221
2012/12/6,'002230,科大讯飞,26.12,26.48,25.93,26.08,25.86,0.26,1.0054,0.8821,3335177,87468274,9876386681,9876386681
2012/12/5,'002230,科大讯飞,25.86,26.38,24.4,24.59,24.72,1.14,4.6117,1.2555,4747207,121682839.2,9778076553,9778076553
2012/12/4,'002230,科大讯飞,24.72,24.74,23.81,24.3,24.46,0.26,1.063,0.9421,3562289,86030816.2,9347024455,9347024455
2012/12/3,'002230,科大讯飞,24.46,25.22,24.36,24.55,24.36,0.1,0.4105,0.9414,3559517,88196611.57,9248714327,9248714327
2012/11/30,'002230,科大讯飞,24.36,24.71,24.04,24.19,24.25,0.11,0.4536,0.4495,1699470,41470751.57,9210902739,9210902739
2012/11/29,'002230,科大讯飞,24.25,24.48,23.51,24.45,24.3,-0.05,-0.2058,0.9114,3446161,83091963.49,9169309993,9169309993
2012/11/28,'002230,科大讯飞,24.3,24.55,23.75,24.35,24.2,0.1,0.4132,0.66,2495667,60179821.48,9188215787,9188215787
2012/11/27,'002230,科大讯飞,24.2,25.31,24,25.31,25.5,-1.3,-5.098,1.7383,6572820,159788711,9150404199,9150404199
2012/11/26,'002230,科大讯飞,25.5,27.47,24.44,26.99,27.08,-1.58,-5.8346,2.494,9430080,241755295.9,9641954838,9641954838
2012/11/23,'002230,科大讯飞,27.08,27.49,26.76,27.25,27.18,-0.1,-0.3679,0.5567,2105078,57142265.13,10239377922,10239377922
2012/11/22,'002230,科大讯飞,27.18,27.97,26.97,27.85,27.98,-0.8,-2.8592,0.5801,2193525,59899021.67,10277189510,10277189510
2012/11/21,'002230,科大讯飞,27.98,28.43,27.4,28,27.99,-0.01,-0.0357,0.5553,2099785,58532497.1,10579682211,10579682211
2012/11/20,'002230,科大讯飞,27.99,28.41,27.43,27.43,27.37,0.62,2.2653,0.7718,2918466,81836476.2,10583463369,10583463369
2012/11/19,'002230,科大讯飞,27.37,27.98,27.14,27.69,27.7,-0.33,-1.1913,0.5158,1950445,53404481.9,10349031526,10349031526
2012/11/16,'002230,科大讯飞,27.7,28.25,27.1,28.04,28.04,-0.34,-1.2126,0.8007,3027754,83699952.92,10473809765,10473809765
2012/11/15,'002230,科大讯飞,28.04,28.6,27.9,28.17,28.17,-0.13,-0.4615,0.637,2408763,67958513.64,10602369163,10602369163
2012/11/14,'002230,科大讯飞,28.17,28.47,27.59,28.29,28.2,-0.03,-0.1064,0.9544,3608668,100742741.5,10651524227,10651524227
2012/11/13,'002230,科大讯飞,28.2,28.95,28.1,28.8,28.8,-0.6,-2.0833,0.5618,2124359,60676518.7,10662867703,10662867703
2012/11/12,'002230,科大讯飞,28.8,29.37,28.45,28.92,28.79,0.01,0.0347,0.6368,2407991,69415965.56,10889737229,10889737229
2012/11/9,'002230,科大讯飞,28.79,29.63,28.43,29.05,29.11,-0.32,-1.0993,1.2101,4575614,131762708.7,10885956070,10885956070
2012/11/8,'002230,科大讯飞,29.11,30.79,29.11,30.03,30.49,-1.38,-4.5261,1.4449,5463567,162749693.2,11006953150,11006953150
2012/11/7,'002230,科大讯飞,30.49,30.9,29.91,30.1,30.27,0.22,0.7268,1.8061,6829127,208083574.9,11528753059,11528753059
2012/11/6,'002230,科大讯飞,30.27,30.5,29.47,30.3,30.54,-0.27,-0.8841,1.6454,6221452,186520450.9,11445567567,11445567567
2012/11/5,'002230,科大讯飞,30.54,30.96,29.35,29.45,29.54,1,3.3852,2.5202,9529445,290734930.3,11547658853,11547658853
2012/11/2,'002230,科大讯飞,29.54,29.72,28.38,28.4,28.37,1.17,4.1241,1.4195,5367323,156508810.8,11169542977,11169542977
2012/11/1,'002230,科大讯飞,28.37,28.49,27.91,28,27.98,0.39,1.3939,0.7449,2816452,79666980.2,10727147402,10727147402
2012/10/31,'002230,科大讯飞,27.98,28.24,27.7,28,28,-0.02,-0.0714,0.4208,1591264,44457306.87,10579682211,10579682211
2012/10/30,'002230,科大讯飞,28,28.5,27.89,27.89,27.88,0.12,0.4304,0.5559,2102052,59249223.27,10587244528,10587244528
2012/10/29,'002230,科大讯飞,27.88,28.13,27.5,27.6,27.58,0.3,1.0877,0.5279,1996002,55605549.66,10541870623,10541870623
2012/10/26,'002230,科大讯飞,27.58,28.34,27.31,27.99,27.99,-0.41,-1.4648,0.705,2665541,73726333.93,10428435860,10428435860
2012/10/25,'002230,科大讯飞,27.99,28.97,27.81,28.7,28.8,-0.81,-2.8125,0.7663,2897489,82153382.33,10583463369,10583463369
2012/10/24,'002230,科大讯飞,28.8,29.62,28.71,29,29.22,-0.42,-1.4374,0.6296,2380741,69358823.62,10889737229,10889737229
2012/10/23,'002230,科大讯飞,29.22,29.61,28.98,29.53,29.49,-0.27,-0.9156,0.4268,1613719,47099992.93,11048545897,11048545897
2012/10/22,'002230,科大讯飞,29.49,29.51,28.86,29.43,29.39,0.1,0.3403,0.5793,2190496,63953749.69,11150637183,11150637183
2012/10/19,'002230,科大讯飞,29.39,30.13,29.1,29.68,29.69,-0.3,-1.0104,0.6645,2512456,74577045.58,11112825596,11112825596
2012/10/18,'002230,科大讯飞,29.69,29.7,28.69,28.79,28.87,0.82,2.8403,0.9052,3422812,100104577.4,11226260358,11226260358
2012/10/17,'002230,科大讯飞,28.87,29.22,28.23,29.2,29.15,-0.28,-0.9605,1.2493,4723769,135258297.7,10916205340,10916205340
2012/10/16,'002230,科大讯飞,29.15,29.81,29.04,29.7,29.7,-0.55,-1.8519,1.1104,4198757,123624132.1,11022077785,11022077785
2012/10/15,'002230,科大讯飞,29.7,30.1,29.15,29.85,29.71,-0.01,-0.0337,0.8183,3093950,91798872.54,11230041517,11230041517
2012/10/12,'002230,科大讯飞,29.71,30.9,29.6,30.22,30.22,-0.51,-1.6876,1.5784,5968283,180914506.2,11233822676,11233822676
2012/10/11,'002230,科大讯飞,30.22,30.45,29.2,29.8,29.99,0.23,0.7669,1.3219,4998214,148787685.8,11426661773,11426661773
2012/10/10,'002230,科大讯飞,29.99,30.35,29.28,29.55,29.55,0.44,1.489,2.408,9104840,272986195.4,11339695121,11339695121
2012/10/9,'002230,科大讯飞,29.55,29.66,28.73,28.76,28.79,0.76,2.6398,1.3633,5154739,150921113.6,11173324136,11173324136
2012/10/8,'002230,科大讯飞,28.79,29.31,28.4,28.8,28.42,0.37,1.3019,0.5569,2105849,60792744.58,10885956070,10885956070
2012/9/28,'002230,科大讯飞,28.42,28.6,27.63,27.63,27.85,0.57,2.0467,0.982,3712960,104965860.1,10746053196,10746053196
2012/9/27,'002230,科大讯飞,27.85,27.95,26.7,26.75,26.7,1.15,4.3071,1.494,5649126,155802441.6,10530527147,10530527147
2012/9/26,'002230,科大讯飞,26.7,28.2,26.6,27.3,27.84,-1.14,-4.0948,1.4853,5616129,152899815.3,10095693889,10095693889
2012/9/25,'002230,科大讯飞,27.84,29.18,27.8,28.6,28.99,-1.15,-3.9669,1.2962,4901170,139819532.7,10526745988,10526745988
2012/9/24,'002230,科大讯飞,28.99,29.75,27.52,27.7,27.85,1.14,4.0934,2.0985,7934743,230505431.2,10961579245,10961579245
2012/9/21,'002230,科大讯飞,27.85,27.98,27.6,27.88,27.78,0.07,0.252,0.6654,2516108,69871991.7,10530527147,10530527147
2012/9/20,'002230,科大讯飞,27.78,28.24,27.4,28.13,28.02,-0.24,-0.8565,0.9073,3430809,95508591.06,10504059035,10504059035
2012/9/19,'002230,科大讯飞,28.02,28.25,27.03,27.25,27.25,0.77,2.8257,1.0389,3928195,109192158.5,10594806846,10594806846
2012/9/18,'002230,科大讯飞,27.25,27.84,26.95,27.53,27.56,-0.31,-1.1248,1.2989,4911173,134484495.2,10303657621,10303657621
2012/9/17,'002230,科大讯飞,27.56,28.54,27.56,28.53,28.6,-1.04,-3.6364,0.923,3490014,98205879.6,10420873543,10420873543
2012/9/14,'002230,科大讯飞,28.6,28.94,27.6,28.1,28.18,0.42,1.4904,1.5653,5918517,167947418.9,10814114054,10814114054
2012/9/13,'002230,科大讯飞,28.18,29.29,28.17,28.57,28.66,-0.48,-1.6748,1.1116,4202955,120583101.9,10655305386,10655305386
2012/9/12,'002230,科大讯飞,28.66,29.28,28.47,28.75,28.66,0,0,1.3636,5155862,148733620,10836801006,10836801006
2012/9/11,'002230,科大讯飞,28.66,29.9,28.6,29.9,29.9,-1.24,-4.1472,1.681,6356196,184293291.1,10836801006,10836801006
2012/9/10,'002230,科大讯飞,29.9,30.5,29,29.26,29.4,0.5,1.7007,2.4892,9411889,281545140.5,11305664692,11305664692
2012/9/7,'002230,科大讯飞,29.4,29.8,28.6,28.88,28.78,0.62,2.1543,3.2881,12433004,362900493.7,11116606754,11116606754
2012/9/6,'002230,科大讯飞,28.78,28.78,27.79,28.32,28.36,0.42,1.481,2.1806,8245042,232619042.8,10882174911,10882174911
2012/9/5,'002230,科大讯飞,28.36,29.19,28.15,28.79,29.13,-0.77,-2.6433,2.2731,8595056,245975384.9,10723366243,10723366243
2012/9/4,'002230,科大讯飞,29.13,29.75,28.92,29.7,29.82,-0.69,-2.3139,2.5405,9606073,281090602.2,11014515468,11014515468
